id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,fan_state,collection_id
6940,1769872688.3042,26.9771,8.09924,0.435303,-0.158691,-1.05884,-3.94656,-1.44275,-2.70992,HIGH,v5_stream
6941,1769872689.3042,27.0241,8.1145,0.228027,-0.0917969,-1.15112,-2.36641,-3.22901,2.51908,HIGH,v5_stream
6942,1769872689.3042,27.1182,16.4122,0.234863,-0.35791,-1.08887,-3.0229,-1.49618,11.8931,HIGH,v5_stream
6943,1769872689.3042,26.9771,22.3817,0.473877,-0.354492,-1.07593,-2.40458,1.33588,18.6412,HIGH,v5_stream
6944,1769872689.3042,27.0712,25.4198,0.552979,-0.129395,-1.11133,-0.519084,3.82443,21.0763,HIGH,v5_stream
6945,1769872690.5543,26.9771,6.31298,0.288574,-0.436768,-1.06348,-3.15267,0.839695,2.32061,HIGH,v5_stream
6946,1769872690.5543,27.0241,5.36641,0.326172,-0.113525,-1.10693,-1.0,1.69466,2.67176,HIGH,v5_stream
6947,1769872690.5543,27.0712,10.8092,0.432129,-0.261475,-1.11694,-1.06107,3.56489,6.18321,HIGH,v5_stream
6948,1769872690.5543,27.1653,11.0687,0.334229,-0.324219,-1.08594,-1.26718,2.05344,7.74809,HIGH,v5_stream
6949,1769872690.5543,27.0712,9.60305,0.148193,-0.13623,-1.02759,1.83969,3.83206,3.9313,HIGH,v5_stream
6950,1769872690.7986,27.0241,21.916,0.0922852,0.0332031,-1.09351,1.82443,1.56489,-18.5267,HIGH,v5_stream
6951,1769872690.7986,27.0712,30.3969,0.220703,-0.034668,-1.11084,-1.70229,0.847328,-27.8473,HIGH,v5_stream
6952,1769872690.7986,27.1653,38.3588,0.320068,0.13916,-1.10962,-0.0610687,-0.320611,-37.9771,HIGH,v5_stream
6953,1769872690.7986,26.9771,52.7176,0.366455,-0.0144043,-1.11938,-2.45038,-5.77863,-44.4885,HIGH,v5_stream
6954,1769872691.7986,27.1182,47.9542,0.371338,-0.172363,-1.05176,-2.53435,-1.0,-44.4198,HIGH,v5_stream
6955,1769872692.0438,27.0241,52.7634,0.489014,0.0424805,-1.09302,-3.19084,-4.56489,-45.0076,HIGH,v5_stream
6956,1769872692.0438,27.0712,43.2672,0.272949,0.098877,-1.06836,-0.557252,-0.21374,-42.4962,HIGH,v5_stream
6957,1769872692.0438,27.0712,38.9618,0.164062,-0.181885,-1.15503,-1.65649,-4.05344,-33.2519,HIGH,v5_stream
